1.1920928955078125e-06,747.0
0.2398390769958496,805.0
0.2789270877838135,853.0
0.3146512508392334,887.0
0.3524050712585449,903.0
0.3958721160888672,901.0
0.4340031147003174,879.0
0.4711580276489258,838.0
0.5084891319274902,784.0
0.5448591709136963,720.0
0.5824151039123535,652.0
0.6195430755615234,583.0
0.6574480533599854,516.0
0.6947951316833496,457.0
0.7460060119628906,404.0
0.7849442958831787,363.0
0.822303056716919,330.0
0.8596851825714111,309.0
0.8975591659545898,299.0
0.9334800243377686,301.0
0.9721522331237793,315.0
1.0096509456634521,339.0
1.0460031032562256,369.0
1.0963232517242432,404.0
1.0965192317962646,443.0
1.0966131687164307,481.0
1.1334891319274902,516.0
1.1335852146148682,546.0
1.1336610317230225,568.0
1.1337370872497559,583.0
1.1712582111358643,589.0
1.171457052230835,586.0
1.171640157699585,576.0
1.2086710929870605,560.0
1.2087721824645996,538.0
1.2088491916656494,513.0
1.208923101425171,487.0
1.2460622787475586,460.0
1.2461581230163574,435.0
1.2462341785430908,412.0
1.2463080883026123,392.0
1.2847580909729004,378.0
1.2849442958831787,369.0
1.2851052284240723,363.0
1.2852632999420166,363.0
1.3222160339355469,366.0
1.3223512172698975,372.0
1.322425127029419,382.0
1.3596291542053223,392.0
1.3597350120544434,403.0
1.359835147857666,415.0
1.3599951267242432,423.0
1.397233247756958,432.0
1.3973362445831299,438.0
1.3974120616912842,443.0
1.397489309310913,447.0
1.397564172744751,454.0
1.4458582401275635,467.0
1.4459540843963623,488.0
1.4460301399230957,520.0
1.4461040496826172,565.0
1.4832162857055664,623.0
1.483290195465088,690.0
1.4833652973175049,760.0
1.5195729732513428,828.0
1.519651174545288,883.0
1.5197250843048096,922.0
1.5197992324829102,940.0
1.5198731422424316,938.0
1.5569860935211182,916.0
1.557075023651123,874.0
1.5571551322937012,815.0
1.5945842266082764,746.0
1.5946812629699707,673.0
1.5947692394256592,598.0
1.5948500633239746,526.0
1.6320171356201172,461.0
1.6321122646331787,406.0
1.6321930885314941,361.0
1.6322691440582275,327.0
1.6696851253509521,305.0
1.6697781085968018,292.0
1.669853925704956,289.0
1.707207202911377,295.0
1.7073040008544922,310.0
1.7073900699615479,330.0
1.7074670791625977,356.0
1.7449421882629395,384.0
1.7451481819152832,415.0
1.7453091144561768,445.0
1.745393991470337,472.0
1.745469093322754,497.0
1.7985801696777344,514.0
1.7986931800842285,525.0
1.798769235610962,530.0
1.7988431453704834,528.0
1.8362691402435303,521.0
1.8363902568817139,508.0
1.8364732265472412,494.0
1.836550235748291,475.0
1.8734033107757568,457.0
1.873509168624878,439.0
1.8735871315002441,423.0
1.910872220993042,408.0
1.9109601974487305,395.0
1.9110369682312012,384.0
1.9111113548278809,375.0
1.9111859798431396,372.0
1.9482851028442383,371.0
1.9484381675720215,374.0
1.9485151767730713,379.0
1.9857242107391357,385.0
1.985809326171875,395.0
1.9858860969543457,403.0
1.9859609603881836,411.0
2.024419069290161,419.0
2.0245461463928223,427.0
2.0246269702911377,432.0
2.0247061252593994,435.0
2.0247812271118164,439.0
2.024858236312866,445.0
2.0249390602111816,454.0
2.0250141620635986,468.0
2.0250890254974365,493.0
2.0251641273498535,531.0
2.025240182876587,580.0
2.025318145751953,640.0
2.0253922939300537,707.0
2.0254671573638916,774.0
2.0256080627441406,836.0
2.025684118270874,884.0
2.0257601737976074,916.0
2.025850296020508,927.0
2.0259273052215576,920.0
2.026005983352661,891.0
2.0260820388793945,846.0
2.026158094406128,787.0
2.026233196258545,721.0
2.0263071060180664,651.0
2.0263822078704834,581.0
2.026456117630005,515.0
2.026531219482422,457.0
2.0266060829162598,405.0
2.0266811847686768,363.0
2.02675724029541,332.0
2.0268301963806152,310.0
2.026905059814453,299.0
2.0269792079925537,297.0
2.0270562171936035,304.0
2.027139186859131,319.0
2.0272140502929688,341.0
2.0272881984710693,366.0
2.027362108230591,394.0
2.027440309524536,425.0
2.0275161266326904,455.0
2.027595043182373,481.0
2.02767014503479,503.0
2.0588600635528564,519.0
2.0589520931243896,530.0
2.0590310096740723,533.0
2.0591070652008057,530.0
2.0591812133789062,522.0
2.0592551231384277,509.0
