1.9073486328125e-06,510.0
0.09908771514892578,488.0
0.12805771827697754,464.0
0.13171672821044922,439.0
0.13607192039489746,415.0
0.20572900772094727,391.0
0.2095649242401123,372.0
0.2133028507232666,355.0
0.21706008911132812,342.0
0.22068095207214355,331.0
0.2247767448425293,323.0
0.22927188873291016,319.0
0.23301482200622559,318.0
0.2367537021636963,320.0
0.2411339282989502,323.0
0.26302099227905273,328.0
0.26669883728027344,335.0
0.27102208137512207,340.0
0.2947108745574951,346.0
0.2981679439544678,350.0
0.30231380462646484,356.0
0.32799673080444336,364.0
0.3316068649291992,375.0
0.335284948348999,396.0
0.33966684341430664,430.0
0.36422276496887207,480.0
0.36786890029907227,547.0
0.37151384353637695,633.0
0.3758988380432129,733.0
0.3972489833831787,840.0
0.40067195892333984,943.0
0.4051377773284912,947.0
0.43053102493286133,947.0
0.4341578483581543,947.0
0.4385359287261963,947.0
0.49338793754577637,947.0
0.4975898265838623,947.0
0.5010519027709961,947.0
0.5046398639678955,947.0
0.5079238414764404,947.0
0.5111007690429688,947.0
0.5304708480834961,947.0
0.5340709686279297,889.0
0.5377109050750732,768.0
0.5414628982543945,646.0
0.5467031002044678,529.0
0.5520079135894775,428.0
0.5792539119720459,340.0
0.5828840732574463,271.0
0.5873298645019531,219.0
0.611804723739624,183.0
0.6155130863189697,165.0
0.6199789047241211,164.0
0.6245260238647461,176.0
0.6283168792724609,200.0
0.6567258834838867,233.0
0.6603848934173584,275.0
0.6647889614105225,320.0
0.6892259120941162,366.0
0.6928958892822266,411.0
0.6973350048065186,451.0
0.7217278480529785,484.0
0.7254300117492676,511.0
0.7298398017883301,528.0
0.754234790802002,537.0
0.758220911026001,536.0
0.761793851852417,529.0
0.7661969661712646,516.0
0.7942440509796143,497.0
0.7978599071502686,476.0
0.8015279769897461,452.0
0.8048498630523682,427.0
0.8444929122924805,404.0
0.8481299877166748,384.0
0.8518147468566895,365.0
0.8553867340087891,349.0
0.8597590923309326,337.0
0.8804500102996826,327.0
0.8839898109436035,320.0
0.8883130550384521,317.0
0.9122087955474854,316.0
0.9157359600067139,319.0
0.9206478595733643,322.0
0.9479837417602539,326.0
0.951610803604126,332.0
0.955265998840332,338.0
0.9584388732910156,345.0
0.981003999710083,350.0
0.9842557907104492,358.0
0.9875030517578125,365.0
0.9906489849090576,375.0
1.0149056911468506,392.0
1.0182640552520752,423.0
1.022662878036499,468.0
1.0479657649993896,534.0
1.0515968799591064,616.0
1.0573067665100098,716.0
1.0920166969299316,825.0
1.0955989360809326,936.0
1.0993878841400146,947.0
1.103057861328125,947.0
1.1077148914337158,947.0
1.132246971130371,947.0
1.1355130672454834,947.0
1.1406948566436768,947.0
1.1644909381866455,947.0
1.168116807937622,947.0
1.1717588901519775,947.0
1.1769866943359375,947.0
1.1981608867645264,947.0
1.201667070388794,947.0
1.2060327529907227,864.0
1.2305498123168945,738.0
1.2341418266296387,615.0
1.2384488582611084,503.0
1.2631688117980957,403.0
1.266723871231079,321.0
1.271087646484375,256.0
1.2955870628356934,209.0
1.2991290092468262,182.0
1.302767038345337,172.0
1.3071889877319336,176.0
1.3283357620239258,195.0
1.3315980434417725,221.0
1.3349449634552002,257.0
1.3949370384216309,297.0
1.398082971572876,339.0
1.4012620449066162,382.0
1.4044699668884277,421.0
1.407789945602417,456.0
1.4110898971557617,486.0
1.4141559600830078,507.0
1.4172799587249756,520.0
1.4433720111846924,526.0
1.4464669227600098,524.0
1.4498748779296875,513.0
1.4535539150238037,497.0
1.4571020603179932,478.0
1.4861979484558105,455.0
1.4906396865844727,433.0
1.4937238693237305,410.0
1.5196866989135742,388.0
1.5229108333587646,368.0
1.5393447875976562,350.0
1.5521998405456543,335.0
1.5555109977722168,324.0
1.558741807937622,316.0
